#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
23,Ukraine,"5,006,460",,"108,449",,N/A,N/A,N/A,177,"115,767","2,508","19,521,252","451,400","43,245,981",Europe,9,399,2,,,"19,424"
24,Malaysia,"4,467,061","+3,321","35,598",+8,"4,406,613","+1,416","24,850",59,"134,810","1,074","59,086,179","1,783,141","33,136,018",Asia,7,931,1,100,0.2,750
25,Thailand,"4,345,218","+7,650","29,255",+56,"4,237,692","+9,322","78,271","1,496","61,964",417,"17,270,775","246,285","70,125,212",Asia,16,"2,397",4,109,0.8,"1,116"
26,Austria,"4,195,691","+5,991","18,279",+8,"4,112,993","+6,342","64,419",78,"460,972","2,008","184,617,102","20,283,524","9,101,826",Europe,2,498,0,658,0.9,"7,078"
27,Belgium,"4,102,082",,"31,580",,"3,903,711",,"166,791",122,"351,107","2,703","33,779,532","2,891,270","11,683,286",Europe,3,370,0,,,"14,276"
28,Israel,"4,099,293","+1,448","10,749",,"4,052,605",,"35,939",150,"439,555","1,153","41,373,364","4,436,346","9,326,000",Asia,2,868,0,155,,"3,854"
29,Portugal,"3,935,932",,"22,420",,N/A,N/A,N/A,61,"388,101","2,211","41,697,794","4,111,597","10,141,508",Europe,3,452,0,,,"102,286"
30,Czechia,"3,914,120",+751,"40,236",+2,"3,866,735",+583,"7,149",14,"364,244","3,744","55,288,462","5,145,088","10,745,873",Europe,3,267,0,70,0.2,665
31,South Africa,"3,862,165","+10,017","100,609",+50,"3,691,684","+6,488","69,872",192,"63,630","1,658","24,765,642","408,019","60,697,206",Africa,16,603,2,165,0.8,"1,151"
32,Canada,"3,806,625","+7,265","39,984",+130,"3,492,607","+3,040","274,034",423,"99,243","1,042","61,306,765","1,598,334","38,356,658",North America,10,959,1,189,3,"7,144"
33,Philippines,"3,687,428",+109,"60,439",,"3,623,661",+418,"3,328",289,"32,839",538,"29,763,475","265,061","112,289,298",Asia,30,"1,858",4,1.0,,30
34,Switzerland,"3,631,881",,"13,882",,"3,530,433",,"87,566",78,"414,024","1,583","20,927,607","2,385,686","8,772,154",Europe,2,632,0,,,"9,982"
35,Chile,"3,586,522","+3,295","57,667",+25,"3,456,649","+2,268","72,206",173,"184,673","2,969","37,466,692","1,929,193","19,420,916",South America,5,337,1,170,1,"3,718"
36,Peru,"3,570,801",+462,"212,979",+11,N/A,N/A,N/A,254,"105,568","6,297","30,134,364","890,898","33,824,700",South America,9,159,1,14,0.3,"48,401"
37,Greece,"3,375,812","+4,761","29,471",+27,"3,287,981","+7,436","58,360",185,"326,843","2,853","80,897,630","7,832,442","10,328,532",Europe,3,350,0,461,3,"5,650"
38,Denmark,"2,974,417",+766,"6,260",+8,"2,957,085","+1,091","11,072",6,"510,185","1,074","127,315,788","21,837,747","5,830,079",Europe,2,931,0,131,1,"1,899"
39,Romania,"2,901,080",+705,"65,589",+7,N/A,N/A,N/A,144,"152,693","3,452","22,891,994","1,204,877","18,999,449",Europe,7,290,1,37,0.4,"12,044"
40,Sweden,"2,504,894",+368,"18,864",,"2,475,271",+546,"10,759",16,"245,188","1,846","18,534,055","1,814,182","10,216,206",Europe,4,542,1,36,,"1,053"
41,Iraq,"2,326,033",+162,"25,215",,"2,299,572",+121,"1,246",14,"55,517",602,"18,512,761","441,853","41,898,035",Asia,18,"1,662",2,4,,30
42,Serbia,"2,011,399",+438,"16,040",+3,"1,985,107",+624,"10,252",18,"231,941","1,850","9,570,938","1,103,656","8,672,029",Europe,4,541,1,51,0.3,"1,182"
43,Bangladesh,"1,952,888",+33,"29,127",,"1,898,312",+249,"25,449","1,273","11,643",174,"14,033,932","83,667","167,736,203",Asia,86,"5,759",12,0.2,,152
44,Hungary,"1,909,948","+6,748","46,343",+77,"1,821,435","+13,374","42,170",29,"198,647","4,820","11,394,556","1,185,105","9,614,807",Europe,5,207,1,702,8,"4,386"
45,Slovakia,"1,785,978",+443,"20,002",+8,"1,757,977","+1,385","7,999",33,"326,830","3,660","7,120,136","1,302,968","5,464,552",Europe,3,273,1,81,1,"1,464"
46,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,043","1,352","16,670,254","1,604,262","10,391,227",Asia,6,740,1,,,118
47,Georgia,"1,655,221",,"16,811",,"1,637,293",,"1,117",,"416,413","4,229","16,920,079","4,256,677","3,974,950",Asia,2,236,0,,,281
48,Ireland,"1,532,017",+867,"7,170",+3,"1,485,903","+1,715","38,944",30,"303,959","1,423","12,132,098","2,407,063","5,040,208",Europe,3,703,0,172,0.6,"7,727"
49,Pakistan,"1,528,897",+66,"30,376",+1,"1,494,141",,"4,380",98,"6,681",133,"28,278,968","123,567","228,855,314",Asia,150,"7,534",8,0.3,,19
50,Norway,"1,429,064",+365,"3,061",,N/A,N/A,N/A,20,"259,832",557,"11,002,430","2,000,456","5,499,960",Europe,4,"1,797",0,66,,"243,102"
51,Kazakhstan,"1,305,607",+4,"13,661",,"1,291,376",+5,570,24,"68,022",712,"11,575,012","603,061","19,193,760",Asia,15,"1,405",2,0.2,,30
52,Singapore,"1,228,914","+3,890","1,358",+2,"1,155,970","+2,485","71,586",6,"207,035",229,"23,767,171","4,004,050","5,935,783",Asia,5,"4,371",0,655,0.3,"12,060"
53,Hong Kong,"1,207,371",+280,"9,355",+3,N/A,N/A,N/A,5,"158,657","1,229","44,972,952","5,909,774","7,609,928",Asia,6,813,0,37,0.4,"155,689"
54,Morocco,"1,165,455",+89,"16,071",,"1,148,928",+14,456,293,"30,895",426,"11,237,010","297,883","37,722,947",Africa,32,"2,347",3,2,,12
55,Bulgaria,"1,160,706",+359,"37,019",+12,"999,645","+4,626","124,042",67,"169,413","5,403","9,909,423","1,446,347","6,851,344",Europe,6,185,1,52,2,"18,105"
56,Croatia,"1,129,199",+960,"15,905",+6,"1,108,536",+303,"4,758",17,"278,247","3,919","4,824,073","1,188,702","4,058,268",Europe,4,255,1,237,1,"1,172"
57,Cuba,"1,104,206",+96,"8,529",+1,"1,095,154",+142,523,23,"97,598",754,"12,920,253","1,141,993","11,313,779",North America,10,"1,327",1,8,0.09,46
58,Lebanon,"1,097,720",+77,"10,403",+1,"1,084,400",+130,"2,917",186,"162,176","1,537","4,795,578","708,493","6,768,698",Asia,6,651,1,11,0.1,431
59,Lithuania,"1,060,072",+212,"9,125",+3,"1,030,935",+752,"20,012",9,"399,757","3,441","9,951,218","3,752,636","2,651,794",Europe,3,291,0,80,1,"7,547"
60,Finland,"1,052,767",,"4,150",,N/A,N/A,N/A,21,"189,459",747,"10,773,620","1,938,851","5,556,703",Europe,5,"1,339",1,,,"180,434"
61,Tunisia,"1,041,197",,"28,575",,N/A,N/A,N/A,29,"86,419","2,372","4,592,916","381,210","12,048,261",Africa,12,422,3,,,"-1,173.12"
62,Slovenia,"1,017,694",+684,"6,616",+3,"1,001,005","+1,151","10,073",19,"489,401","3,182","2,654,455","1,276,506","2,079,469",Europe,2,314,1,329,1,"4,844"
63,New Zealand,"1,013,721","+8,047",855,+29,"960,384","+11,667","52,482",,"202,659",171,"7,115,383","1,422,479","5,002,100",Australia/Oceania,5,"5,850",1,"1,609",6,"10,492"
64,Belarus,"982,867",,"6,978",,N/A,N/A,N/A,,"104,078",739,"13,220,483","1,399,948","9,443,552",Europe,10,"1,353",1,,,"5,014"
65,Nepal,"978,978",+18,"11,952",,"966,839",+16,187,,"32,514",397,"5,662,311","188,056","30,109,781",Asia,31,"2,519",5,0.6,,6
66,Bolivia,"905,655",+125,"21,926",+1,"862,685",+408,"21,044",220,"75,669","1,832","2,705,422","226,042","11,968,684",South America,13,546,4,10,0.08,"1,758"
67,Uruguay,"902,540","+2,817","7,213",+3,"892,434","+3,877","2,893",18,"258,157","2,063","6,114,822","1,749,048","3,496,085",South America,4,485,1,806,0.9,827
68,UAE,"901,076",+312,"2,302",,"885,035",+264,"13,739",,"89,107",228,"158,184,246","15,642,761","10,112,297",Asia,11,"4,393",0,31,,"1,359"
69,Ecuador,"871,046",,"35,602",,N/A,N/A,N/A,759,"48,017","1,963","2,470,170","136,169","18,140,497",South America,21,510,7,,,"21,585"
70,Costa Rica,"866,164",,"8,444",,"841,683",,"16,037",48,"167,197","1,630","4,401,922","849,710","5,180,499",North America,6,614,1,,,"3,096"
71,Guatemala,"850,713",+458,"17,742",+23,"830,748",+362,"2,223",5,"45,908",957,"4,516,595","243,734","18,530,857",North America,22,"1,044",4,25,1,120
72,Latvia,"825,272",+346,"5,794",+2,"815,324",+603,"4,154",9,"446,699","3,136","7,211,698","3,903,509","1,847,491",Europe,2,319,0,187,1,"2,248"
73,Panama,"796,461","+3,324","8,199",+5,"769,618",+779,"18,644",16,"179,348","1,846","5,975,743","1,345,621","4,440,881",North America,6,542,1,749,1,"4,198"
74,Azerbaijan,"792,638",,"9,709",,"782,869",,60,,"76,889",942,"6,838,458","663,356","10,308,884",Asia,13,"1,062",2,,,6
75,Saudi Arabia,"757,191",+642,"9,108",+4,"742,927",+145,"5,156",60,"21,138",254,"42,049,904","1,173,904","35,820,558",Asia,47,"3,933",1,18,0.1,144
76,Sri Lanka,"663,614",+17,"16,510",+1,"646,151",+2,953,,"30,751",765,"6,486,117","300,562","21,579,973",Asia,33,"1,307",3,0.8,0.05,44
77,Paraguay,"649,718",,"18,872",,"624,673",,"6,173",2,"89,061","2,587","2,633,737","361,022","7,295,226",South America,11,387,3,,,846
78,Kuwait,"632,074",+176,"2,555",,"629,114",+168,405,3,"144,051",582,"8,071,763","1,839,575","4,387,841",Asia,7,"1,717",1,40,,92
79,Myanmar,"613,082",+16,"19,434",,"592,001",+14,"1,647",,"11,129",353,"8,049,855","146,129","55,087,143",Asia,90,"2,835",7,0.3,,30
80,Palestine,"582,119",,"5,353",,"576,684",,82,17,"109,389","1,006","3,078,533","578,503","5,321,553",Asia,9,994,2,,,15
81,Dominican Republic,"580,020",,"4,376",,"575,175",,469,1,"52,491",396,"3,296,116","298,293","11,049,916",North America,19,"2,525",3,,,42
82,Bahrain,"575,129",+728,"1,479",+2,"568,141",+398,"5,509",3,"317,517",817,"9,766,940","5,392,125","1,811,334",Asia,3,"1,225",0,402,1,"3,041"
83,Estonia,"573,922",,"2,556",,"514,836",,"56,530",3,"432,108","1,924","3,345,340","2,518,717","1,328,192",Europe,2,520,0,,,"42,562"
84,Venezuela,"522,840",+40,"5,710",+1,"516,065",+105,"1,065",230,"18,484",202,"3,359,014","118,750","28,286,347",South America,54,"4,954",8,1,0.04,38
85,Moldova,"516,986",,"11,489",,"504,142",,"1,355",49,"128,714","2,860","3,216,305","800,762","4,016,555",Europe,8,350,1,,,337
86,Egypt,"515,645",,"24,613",,"442,182",,"48,850",122,"4,868",232,"3,693,367","34,870","105,917,823",Africa,205,"4,303",29,,,461
87,Taiwan,"505,424","+57,185",951,+8,"39,254",,"465,219",,"21,150",40,"15,584,088","652,141","23,896,821",Asia,47,"25,128",2,"2,393",0.3,"19,468"
88,Libya,"501,904",,"6,430",,"490,973",,"4,501",101,"71,245",913,"2,477,219","351,638","7,044,790",Africa,14,"1,096",3,,,639
89,Cyprus,"477,711",,"1,032",,"124,370",,"352,309",60,"390,389",843,"9,477,138","7,744,785","1,223,680",Asia,3,"1,186",0,,,"287,909"
90,Ethiopia,"470,833",+35,"7,510",,"455,746",+3,"7,577",4,"3,915",62,"4,823,795","40,115","120,249,503",Africa,255,"16,012",25,0.3,,63
91,Mongolia,"469,885",,"2,179",,"313,256",,"154,450",192,"139,171",645,"4,030,048","1,193,624","3,376,312",Asia,7,"1,549",1,,,"45,745"
92,Honduras,"424,376",,"10,896",,"132,358",,"281,122",105,"41,617","1,069","1,364,273","133,790","10,197,097",North America,24,936,7,,,"27,569"
93,Armenia,"422,896",,"8,623",,"412,048",,"2,225",,"142,220","2,900","3,068,217","1,031,844","2,973,527",Asia,7,345,1,,,748
94,Réunion,"405,980",,762,,"395,430",,"9,788",10,"447,520",840,"1,603,660","1,767,748","907,177",Africa,2,"1,191",1,,,"10,790"
95,Oman,"389,344",+19,"4,259",,"384,525",+9,560,3,"72,806",796,"25,000,000","4,674,909","5,347,698",Asia,14,"1,256",0,4,,105
96,Bosnia and Herzegovina,"377,432",+47,"15,775",+2,N/A,N/A,N/A,,"116,386","4,864","1,765,936","544,549","3,242,934",Europe,9,206,2,14,0.6,"52,249"
97,Qatar,"365,657",+162,677,,"364,059",+85,921,2,"130,229",241,"3,474,465","1,237,431","2,807,805",Asia,8,"4,147",1,58,,328
98,Kenya,"323,939",+18,"5,649",,"318,110",+13,180,,"5,788",101,"3,623,557","64,741","55,970,065",Africa,173,"9,908",15,0.3,,3
99,Zambia,"320,303",+77,"3,983",,"315,792",+23,528,1,"16,562",206,"3,446,017","178,185","19,339,556",Africa,60,"4,856",6,4,,27
100,North Macedonia,"310,506",+93,"9,287",,"300,617",+85,602,,"149,051","4,458","2,033,385","976,080","2,083,215",Europe,7,224,1,45,,289
101,Botswana,"306,324",,"2,690",,"303,026",,608,1,"125,554","1,103","2,026,898","830,772","2,439,777",Africa,8,907,1,,,249
102,Albania,"275,440",+24,"3,497",,"271,757",+47,186,2,"95,907","1,218","1,814,993","631,970","2,871,962",Europe,10,821,2,8,,65
103,Algeria,"265,806",+2,"6,875",,"178,368",+2,"80,563",6,"5,865",152,"230,861","5,094","45,321,185",Africa,171,"6,592",196,0.04,,"1,778"
104,Nigeria,"255,802",,"3,143",,"249,936",,"2,723",11,"1,186",15,"5,114,703","23,721","215,623,420",Africa,843,"68,604",42,,,13
105,Zimbabwe,"248,778",+136,"5,481",,"242,258",+60,"1,039",12,"16,298",359,"2,278,641","149,276","15,264,666",Africa,61,"2,785",7,9,,68
106,Luxembourg,"242,700",+506,"1,071",,"234,548","+2,730","7,081",,"376,345","1,661","4,243,873","6,580,801","644,887",Europe,3,602,0,785,,"10,980"
107,Uzbekistan,"238,747",+4,"1,637",,"236,862",+5,248,23,"6,946",48,"1,377,915","40,091","34,369,864",Asia,144,"20,996",25,0.1,,7
108,Montenegro,"236,006",+61,"2,718",+1,"232,645",+81,643,6,"375,678","4,327","2,462,510","3,919,859","628,214",Europe,3,231,0,97,2,"1,024"
109,Mozambique,"225,451",+11,"2,201",,"223,186",+6,64,13,"6,857",67,"1,318,072","40,086","32,880,722",Africa,146,"14,939",25,0.3,,2
110,Laos,"209,149",+301,752,,N/A,N/A,N/A,,"27,993",101,"1,232,128","164,908","7,471,592",Asia,36,"9,936",6,40,,"26,867"
111,Kyrgyzstan,"200,993",,"2,991",,"196,406",,"1,596",131,"29,892",445,"1,907,195","283,638","6,724,049",Asia,33,"2,248",4,,,237
112,Iceland,"186,179",+90,120,+1,N/A,N/A,N/A,,"539,093",347,"2,264,004","6,555,566","345,356",Europe,2,"2,878",0,261,3,"319,595"
113,Maldives,"179,483",,298,,"163,687",,"15,498",25,"321,527",534,"2,213,831","3,965,875","558,220",Asia,3,"1,873",0,,,"27,763"
114,Afghanistan,"179,137",+50,"7,686",,"162,077",+25,"9,374","1,124","4,417",190,"948,623","23,391","40,555,834",Asia,226,"5,277",43,1,,231
115,Uganda,"164,069",,"3,596",,"100,205",,"60,268",2,"3,388",74,"2,612,795","53,959","48,421,891",Africa,295,"13,465",19,,,"1,245"
116,El Salvador,"162,089",,"4,129",,"150,662",,"7,298",8,"24,758",631,"1,950,448","297,916","6,546,980",North America,40,"1,586",3,,,"1,115"
117,Ghana,"161,271",,"1,445",,"159,774",,52,1,"4,996",45,"2,441,751","75,650","32,277,066",Africa,200,"22,337",13,,,2
118,Namibia,"159,503",+192,"4,028",,"153,662",,"1,813",,"60,732","1,534","1,015,142","386,524","2,626,338",Africa,16,652,3,73,,690
119,Martinique,"153,253",,926,,104,,"152,223",8,"408,975","2,471","828,928","2,212,097","374,725",North America,2,405,0,,,"406,226"
120,Trinidad and Tobago,"152,964",+584,"3,863",+2,"140,228",+526,"8,873",18,"108,647","2,744","722,629","513,266","1,407,903",North America,9,364,2,415,1,"6,302"
121,Brunei,"143,616",+244,219,,"142,061",+100,"1,336",,"322,546",492,"717,784","1,612,063","445,258",Asia,3,"2,033",1,548,,"3,001"
122,Guadeloupe,"140,130",,854,,"2,250",,"137,026",19,"350,105","2,134","938,039","2,343,627","400,251",North America,3,469,0,,,"342,350"
123,Cambodia,"136,262",,"3,056",,"133,184",,22,,"7,946",178,"2,958,394","172,515","17,148,603",Asia,126,"5,611",6,,,1
124,Jamaica,"131,544",+110,"2,987",+5,"84,709",+108,"43,848",,"44,066","1,001","1,026,089","343,729","2,985,168",North America,23,999,3,37,2,"14,689"
125,Rwanda,"129,874",+16,"1,459",,"45,522",,"82,893",,"9,586",108,"5,322,748","392,875","13,548,196",Africa,104,"9,286",3,1,,"6,118"
126,Cameroon,"119,780",,"1,927",,"117,791",,62,13,"4,313",69,"1,751,774","63,076","27,772,431",Africa,232,"14,412",16,,,2
127,Angola,"99,194",,"1,900",,"97,149",,145,,"2,853",55,"1,499,795","43,143","34,763,664",Africa,350,"18,297",23,,,4
128,Malta,"93,149",+108,713,,"89,464",+191,"2,972",4,"209,924","1,607","1,899,855","4,281,585","443,727",Europe,5,622,0,243,,"6,698"
129,DRC,"87,023",,"1,337",,"50,930",,"34,756",,920,14,"846,704","8,949","94,614,791",Africa,"1,087","70,766",112,,,367
130,Senegal,"86,023",+4,"1,966",,"84,044",+4,13,,"4,898",112,"1,077,543","61,353","17,562,929",Africa,204,"8,933",16,0.2,,0.7
131,Malawi,"85,842",+17,"2,635",,"82,255",+173,952,67,"4,282",131,"577,429","28,803","20,047,501",Africa,234,"7,608",35,0.8,,47
132,Ivory Coast,"81,977",,799,,"81,164",,14,,"2,971",29,"1,508,044","54,658","27,590,767",Africa,337,"34,532",18,,,0.5
133,French Guiana,"80,859",,395,,"11,254",,"69,210",2,"258,293","1,262","627,211","2,003,536","313,052",South America,4,793,0,,,"221,081"
134,Suriname,"80,008",,"1,337",,"49,455",,"29,216",,"134,153","2,242","236,268","396,162","596,393",South America,7,446,3,,,"48,988"
135,Channel Islands,"75,075",,173,,"74,278",,624,,"424,539",978,"1,252,808","7,084,455","176,839",Europe,2,"1,022",0,,,"3,529"
136,Barbados,"74,967",+513,430,,"70,254",+635,"4,283",,"260,277","1,493","664,507","2,307,092","288,028",North America,4,670,0,"1,781",,"14,870"
137,French Polynesia,"72,786",,648,,N/A,N/A,N/A,7,"256,358","2,282",,,"283,923",Australia/Oceania,4,438,,,,"136,086"
138,Eswatini,"71,480",+139,"1,402",,"69,373",+14,705,11,"60,450","1,186","1,020,084","862,672","1,182,470",Africa,17,843,1,118,,596
139,Fiji,"64,725",,862,,"62,853",,"1,010",,"71,243",949,"508,406","559,605","908,508",Australia/Oceania,14,"1,054",2,,,"1,112"
140,Madagascar,"64,236",,"1,393",,"59,370",,"3,473",14,"2,214",48,"430,995","14,856","29,012,388",Africa,452,"20,827",67,,,120
141,Guyana,"63,684",+56,"1,228",,"62,251",+7,205,,"80,247","1,547","606,817","764,638","793,600",South America,12,646,1,71,,258
142,Sudan,"62,161",,"4,936",,N/A,N/A,N/A,,"1,359",108,"562,941","12,305","45,749,769",Africa,736,"9,269",81,,,369
143,New Caledonia,"60,749",,312,,"60,231",,206,9,"209,050","1,074","98,964","340,556","290,595",Australia/Oceania,5,931,3,,,709
144,Bhutan,"59,540",+10,21,,"59,333",+86,186,2,"75,617",27,"2,303,348","2,925,314","787,385",Asia,13,"37,495",0,13,,236
145,Mauritania,"58,787",+9,982,,"57,706",+1,99,,"12,055",201,"812,234","166,561","4,876,510",Africa,83,"4,966",6,2,,20
146,Belize,"57,787",+58,676,,"56,744",+12,367,6,"140,591","1,645","547,512","1,332,049","411,030",North America,7,608,1,141,,893
147,Cabo Verde,"56,093",+13,401,,"55,595",+8,97,23,"98,894",707,"400,982","706,949","567,201",Africa,10,"1,414",1,23,,171
148,Syria,"55,865",+2,"3,150",,"52,376",+16,339,,"3,054",172,"146,269","7,997","18,289,813",Asia,327,"5,806",125,0.1,,19
149,Gabon,"47,608",,304,,"47,297",,7,,"20,492",131,"1,594,523","686,341","2,323,223",Africa,49,"7,642",1,,,3
150,Papua New Guinea,"43,843",+4,651,,"43,172",+3,20,7,"4,734",70,"249,149","26,901","9,261,677",Australia/Oceania,211,"14,227",37,0.4,,2
151,Seychelles,"43,235",+394,167,+1,"42,553",+330,515,,"434,619","1,679",,,"99,478",Africa,2,596,,"3,961",10,"5,177"
152,Curaçao,"42,567",,275,,"41,905",,387,3,"257,453","1,663","496,693","3,004,089","165,339",North America,4,601,0,,,"2,341"
153,Andorra,"41,717",,153,,"41,021",,543,14,"538,319","1,974","249,838","3,223,924","77,495",Europe,2,507,0,,,"7,007"
154,Burundi,"41,216",+100,38,,N/A,N/A,N/A,,"3,285",3,"345,742","27,553","12,548,055",Africa,304,"330,212",36,8,,"3,220"
155,Mauritius,"37,812",+3,996,,"36,152",+16,664,,"29,640",781,"358,675","281,162","1,275,687",Africa,34,"1,281",4,2,,521
156,Mayotte,"37,363",,187,,"2,964",,"34,212",,"131,083",656,"176,919","620,694","285,034",Africa,8,"1,524",2,,,"120,028"
157,Togo,"37,012",+3,273,,"36,716",,23,,"4,284",32,"734,159","84,983","8,638,903",Africa,233,"31,644",12,0.3,,3
158,Guinea,"36,459",,440,,"35,976",,43,8,"2,643",32,"660,107","47,855","13,793,977",Africa,378,"31,350",21,,,3
159,Tanzania,"35,354",,840,,N/A,N/A,N/A,7,562,13,,,"62,892,121",Africa,"1,779","74,872",,,,546
160,Aruba,"35,189",,212,,"34,774",,203,,"327,011","1,970","177,885","1,653,083","107,608",North America,3,508,1,,,"1,886"
161,Faeroe Islands,"34,658",,28,,"7,693",,"26,937",5,"704,316",569,"778,000","15,810,437","49,208",Europe,1,"1,757",0,,,"547,411"
162,Bahamas,"33,803",+24,798,,"32,451",+25,554,,"84,461","1,994","229,817","574,224","400,222",North America,12,502,2,60,,"1,384"
163,Lesotho,"32,910",,697,,"24,155",,"8,058",,"15,139",321,"431,221","198,373","2,173,785",Africa,66,"3,119",5,,,"3,707"
164,Mali,"30,960",+10,733,,"30,048",+10,179,,"1,451",34,"672,778","31,536","21,333,413",Africa,689,"29,104",32,0.5,,8
165,Haiti,"30,707",,835,,"29,603",,269,,"2,633",72,"132,422","11,356","11,660,642",North America,380,"13,965",88,,,23
